Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-12-16 18:22:02,"Evening Workout",57m,"Cable Crunch",2,35.0,30.0,0,0.0,
2024-12-16 18:22:02,"Evening Workout",57m,"Cable Crunch",3,35.0,40.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,40.8,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,52.3,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,52.3,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,52.3,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Pull Up (Assisted)",1,33.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Pull Up (Assisted)",2,33.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Pull Up (Assisted)",3,33.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Pull Up (Assisted)",4,33.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Seated Row (Cable)",1,47.0,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Bicep Curl (Cable)",1,9.0,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Bicep Curl (Cable)",2,9.0,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Bicep Curl (Cable)",3,9.0,8.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Cable Crunch",1,33.75,30.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Cable Crunch",2,33.75,30.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Cable Crunch",3,33.75,40.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Hammer Curl (Dumbbell)",1,8.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Hammer Curl (Dumbbell)",2,8.0,10.0,0,0.0,
2024-12-18 18:15:11,"Evening Workout",53m,"Hammer Curl (Dumbbell)",3,8.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Press (Machine)",1,42.5,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Press (Machine)",2,50.0,8.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Press (Machine)",3,50.0,8.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Press (Machine)",4,50.0,8.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Fly",1,42.5,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Fly",2,50.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Fly",3,50.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Chest Fly",4,50.0,8.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Lateral Raise (Dumbbell)",1,6.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Lateral Raise (Dumbbell)",2,6.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Lateral Raise (Dumbbell)",3,7.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Lateral Raise (Dumbbell)",4,7.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Arnold Press (Dumbbell)",1,6.0,8.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Arnold Press (Dumbbell)",2,6.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Arnold Press (Dumbbell)",3,7.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Arnold Press (Dumbbell)",4,7.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Bench Press - Close Grip (Barbell)",1,20.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Bench Press - Close Grip (Barbell)",2,24.6,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Bench Press - Close Grip (Barbell)",3,29.0,10.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Bench Press - Close Grip (Barbell)",4,38.0,5.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Cable Crunch",1,35.0,30.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Cable Crunch",2,35.0,30.0,0,0.0,
2024-12-21 11:04:33,"Morning Workout",54m,"Cable Crunch",3,35.0,40.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,40.8,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,52.3,8.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,52.3,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,56.9,6.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Lat Pulldown (Cable)",1,20.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Lat Pulldown (Cable)",2,23.5,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Lat Pulldown (Cable)",3,23.5,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Lat Pulldown (Cable)",4,28.5,8.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Bicep Curl (Dumbbell)",1,9.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Bicep Curl (Dumbbell)",2,9.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Bicep Curl (Dumbbell)",3,9.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Cable Crunch",1,33.75,30.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Cable Crunch",2,33.75,30.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Cable Crunch",3,33.75,40.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Hammer Curl (Dumbbell)",1,9.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Hammer Curl (Dumbbell)",2,9.0,10.0,0,0.0,
2024-12-23 18:22:36,"Evening Workout",1h 10m,"Hammer Curl (Dumbbell)",3,9.0,10.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Bench Press (Dumbbell)",1,16.0,10.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Bench Press (Dumbbell)",2,20.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Bench Press (Dumbbell)",3,20.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Bench Press (Dumbbell)",4,20.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Incline Bench Press (Barbell)",1,20.0,15.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Incline Bench Press (Barbell)",2,29.6,10.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Incline Bench Press (Barbell)",3,29.6,12.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Incline Bench Press (Barbell)",4,29.6,12.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Arnold Press (Dumbbell)",1,12.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Arnold Press (Dumbbell)",2,12.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Arnold Press (Dumbbell)",3,12.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Lateral Raise (Cable)",1,5.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Lateral Raise (Cable)",2,5.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Lateral Raise (Cable)",4,5.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Triceps Dip",1,26.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Triceps Dip",2,26.0,8.0,0,0.0,
2024-12-24 16:03:07,"Afternoon Workout",1h 1m,"Triceps Dip",3,26.0,8.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pull Up",1,0.0,5.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pull Up",2,0.0,5.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pull Up",3,0.0,5.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pull Up",4,0.0,5.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pulldown (Band)",1,17.5,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pulldown (Band)",2,17.5,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pulldown (Band)",3,17.5,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Pulldown (Band)",4,17.5,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Bicep Curl (Dumbbell)",1,9.0,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Bicep Curl (Dumbbell)",2,9.0,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Bicep Curl (Dumbbell)",3,9.0,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Cable Crunch",1,35.0,30.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Cable Crunch",2,35.0,30.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Cable Crunch",3,35.0,40.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Hammer Curl (Dumbbell)",1,9.0,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Hammer Curl (Dumbbell)",2,9.0,10.0,0,0.0,
2024-12-26 11:38:49,"Morning Workout",44m,"Hammer Curl (Dumbbell)",3,9.0,8.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Press (Machine)",1,42.5,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Press (Machine)",2,50.0,8.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Press (Machine)",3,50.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Press (Machine)",4,50.0,8.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Fly",1,50.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Fly",2,50.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Chest Fly",3,50.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Lateral Raise (Dumbbell)",1,7.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Lateral Raise (Dumbbell)",2,7.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Lateral Raise (Dumbbell)",3,7.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Arnold Press (Dumbbell)",1,7.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Arnold Press (Dumbbell)",2,7.0,10.0,0,0.0,
2024-12-28 17:10:15,"Afternoon Workout",30m,"Arnold Press (Dumbbell)",3,7.0,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Lat Pulldown (Machine)",W,10.0,12.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Lat Pulldown (Machine)",1,20.4,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Lat Pulldown (Machine)",2,31.7,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Lat Pulldown (Machine)",3,31.7,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Lat Pulldown (Machine)",4,31.7,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Seated Row (Cable)",1,47.0,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Seated Row (Cable)",2,47.0,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Seated Row (Cable)",3,47.0,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Seated Row (Cable)",4,47.0,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Back Extension",1,0,8.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Back Extension",2,0,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Back Extension",3,4.5,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Bicep Curl (Cable)",1,6.25,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Bicep Curl (Cable)",2,6.25,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Bicep Curl (Cable)",3,6.25,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Cable Crunch",1,35.0,30.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Cable Crunch",2,35.0,30.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Cable Crunch",3,35.0,40.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Hammer Curl (Dumbbell)",1,7.0,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Hammer Curl (Dumbbell)",2,7.0,10.0,0,0.0,
2024-12-30 11:35:21,"Morning Workout",1h 10m,"Hammer Curl (Dumbbell)",3,7.0,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Bench Press (Barbell)",1,20.0,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Bench Press (Barbell)",2,51.5,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Bench Press (Barbell)",3,56.1,5.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Bench Press (Barbell)",4,56.1,5.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Bench Press (Barbell)",5,60.6,3.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Incline Bench Press (Barbell)",1,20.0,15.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Incline Bench Press (Barbell)",2,29.6,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Incline Bench Press (Barbell)",3,42.6,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Incline Bench Press (Barbell)",4,42.6,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Lateral Raise (Dumbbell)",1,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Lateral Raise (Dumbbell)",2,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Lateral Raise (Dumbbell)",3,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Arnold Press (Dumbbell)",1,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Arnold Press (Dumbbell)",2,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Arnold Press (Dumbbell)",3,7.0,8.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Face Pull (Cable)",1,12.5,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Face Pull (Cable)",2,12.5,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Face Pull (Cable)",3,12.5,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Ab Wheel",1,0,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Ab Wheel",2,0,10.0,0,0.0,
2024-12-31 11:49:23,"Morning Workout",1h 23m,"Ab Wheel",3,0,10.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,40.8,10.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,52.3,8.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,52.3,8.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,52.3,8.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Chin Up",1,0.0,6.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Chin Up",2,0.0,5.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Chin Up",3,0.0,5.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Chin Up",4,0.0,4.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Bicep Curl (Cable)",1,8.75,6.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Bicep Curl (Cable)",2,6.25,8.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Bicep Curl (Cable)",3,6.25,8.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Cable Crunch",1,35.0,30.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Cable Crunch",2,35.0,30.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Cable Crunch",3,35.0,40.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Hammer Curl (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Hammer Curl (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-05 11:10:06,"Morning Workout",39m,"Hammer Curl (Dumbbell)",3,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Bench Press (Barbell)",1,20.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Bench Press (Barbell)",2,51.5,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Bench Press (Barbell)",3,56.1,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Bench Press (Barbell)",4,56.1,5.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Bench Press (Barbell)",5,56.1,5.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Incline Bench Press (Barbell)",1,34.2,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Incline Bench Press (Barbell)",2,34.2,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Incline Bench Press (Barbell)",3,34.2,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Incline Bench Press (Barbell)",4,34.2,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Lateral Raise (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Lateral Raise (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Lateral Raise (Dumbbell)",3,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Lateral Raise (Dumbbell)",4,7.0,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Arnold Press (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Arnold Press (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Arnold Press (Dumbbell)",3,7.0,10.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Arnold Press (Dumbbell)",4,7.0,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Triceps Dip",1,26.0,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Triceps Dip",2,26.0,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Triceps Dip",3,26.0,8.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Cable Crunch",1,35.0,30.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Cable Crunch",2,35.0,30.0,0,0.0,
2025-01-06 18:36:49,"Evening Workout",1h 17m,"Cable Crunch",3,35.0,40.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,40.8,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,52.3,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,52.3,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,56.8,6.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Lat Pulldown (Cable)",1,40.0,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Lat Pulldown (Cable)",2,47.0,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Lat Pulldown (Cable)",3,47.0,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Lat Pulldown (Cable)",4,47.0,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Pulldown (Band)",1,7.5,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Pulldown (Band)",2,12.5,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Pulldown (Band)",3,10.0,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Pulldown (Band)",4,10.0,8.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Cable Crunch",1,35.0,30.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Cable Crunch",2,35.0,30.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Cable Crunch",3,35.0,40.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Bicep Curl (Dumbbell)",1,8.0,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Bicep Curl (Dumbbell)",2,8.0,10.0,0,0.0,
2025-01-09 20:45:30,"Evening Workout",52m,"Bicep Curl (Dumbbell)",3,8.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Press (Machine)",1,42.5,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Press (Machine)",2,50.0,8.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Press (Machine)",3,50.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Press (Machine)",4,50.0,8.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Fly",1,42.5,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Fly",2,50.0,8.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Fly",3,50.0,8.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Chest Fly",4,50.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Lateral Raise (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Lateral Raise (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Lateral Raise (Dumbbell)",3,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Lateral Raise (Dumbbell)",4,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Arnold Press (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Arnold Press (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Arnold Press (Dumbbell)",3,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Arnold Press (Dumbbell)",4,7.0,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Triceps Extension",1,17.5,15.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Triceps Extension",2,17.5,15.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Triceps Extension",3,17.5,10.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Cable Crunch",1,35.0,30.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Cable Crunch",2,35.0,30.0,0,0.0,
2025-01-10 12:12:41,"Midday Workout",48m,"Cable Crunch",3,31.5,40.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Seated Row (Cable)",1,40.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Seated Row (Cable)",2,47.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Seated Row (Cable)",3,47.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Seated Row (Cable)",4,57.0,6.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Chin Up",1,0.0,5.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Chin Up",2,0.0,5.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Chin Up",3,0.0,5.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Chin Up",4,0,5.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Bicep Curl (Cable)",1,8.75,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Bicep Curl (Cable)",2,8.75,8.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Bicep Curl (Cable)",3,8.75,8.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Bicep Curl (Cable)",4,8.75,8.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Back Extension",1,7.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Back Extension",2,7.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Back Extension",3,7.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Hammer Curl (Dumbbell)",1,7.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Hammer Curl (Dumbbell)",2,7.0,10.0,0,0.0,
2025-01-12 11:41:23,"Morning Workout",54m,"Hammer Curl (Dumbbell)",3,7.0,10.0,0,0.0,
